posted_date,occurrence_date,time,city,state,shape,duration,summary
7/31/21,5/22/21,23:23,East Jordan,MI,Unknown,2 hours,18 - 20 Objects moving evenly spaced in a straight line across the night sky three separate times.
7/31/21,5/22/21,23:20,Toledo,OH,Flash,2 minutes,The were in a straight line and by time I got my phone out they spread apart. I have pictures of when they split with my night camera.
7/31/21,5/22/21,22:10,Troy,OH,Formation,Approximately 2 minutes,Flight path about 20k feet. 20 objects moved rapidly across the sky.
7/31/21,5/22/21,21:44,Merced,CA,Circle,10 minutes,Long line of lights moving silently across the sky.
7/31/21,5/20/21,18:16,Manhattan,NY,Light,6 minutes,Small distant stationary object that slowly flashed light.
7/31/21,5/15/21,22:35,Bonners Ferry,ID,Cigar,4-5 minutes,Series of lights that appeared to be coming from a solid cigar object (but could have had more depth) slowly traveling west to east.
7/31/21,5/12/21,21:40,Salida,CO,Cone,1 hour,Super bright object in NW sky.
7/31/21,3/15/21,22:00,Peculiar,MO,Triangle,4 seconds,Walked out on my 2nd story deck that faces WEST to let the dogs out. My deck has a roof so I leaned on the rail to look up at the sky.
7/31/21,3/12/21,12:10,Palm Springs,CA,Circle,20 Seconds,3 orbs in a triangular formation high in the sky with no sound or explanation.
7/31/21,2/11/21,19:15,Staten Island,NY,Fireball,40 seconds,Flying against air traffic norms in the area .
7/31/21,2/5/21,20:00,Napa,CA,Light,20 minutes,Red light separates into two.
7/31/21,9/5/20,23:00,Gastonia,NC,Rectangle,30 min.,The object stayed in front of moon as if basking in light of moon&sun...I have 3 pics.
7/31/21,6/30/19,19:30,Umatilla,OR,Triangle,25 minutes,3 Lights on a Triangle-see through Center-no noise-moved beyond known speed.
7/31/21,1/1/16,23:00,Windermere,FL,Sphere,3-4 seconds,Fast ball of light.
7/31/21,6/1/98,19:25,Muskegon,MI,Other,19:25,I looked back and it was gone.
7/31/21,8/9/97,22:40,Lakeview,OH,Light,20-25 minutes,Hovering orange-redish light ball slowly took power out of street lights down my street as I was laying on the back of a car.
7/31/21,6/1/93,21:00,Kingsport,TN,Sphere,10 minutes,Ball of light seen over Holston Army Ammunitions Plant. The UFO was provoked by my friend and I and chased us to my house.
7/31/21,6/24/92,21:00,Aumsville,OR,Triangle,8 seconds,Triangle low altitude slow moving.
7/31/21,9/28/81,21:30,Longwood,FL,Chevron,15 minutes,Huge Silent Chevron with all white lights surrounded by gas flying slow and low about 100 feet off ground for 15 minutes.
7/31/21,6/1/75,01:00,Waco,TX,Sphere,2 minutes,Glowing blue orb about 4 feet diameter hovers above ground.
7/31/21,5/12/66,21:30,Salida,CO,Cone,1 hour,Super bright object in NW sky.
5/20/21,5/19/21,20:15,Atlanta,GA,Sphere,10 min,Two black UFO over Atlanta one coming close to jet plane.
5/20/21,5/18/21,00:30,Lompoc,CA,Circle,5 minutes,Strange lights formation disappearing in mid air over lompoc Ca near Airforce base.
5/20/21,5/17/21,01:20,Meridian,ID,Other,~5 minutes,What looked to be a sparkling contrail was actually a massive illuminated ship that crossed the sky.
5/20/21,5/17/21,00:07,Bogota,NJ,Circle,1-3 minutes,Bright green lights in the sky.
5/20/21,5/16/21,22:40,Keizer,OR,Circle,5 minutes or longer,This was either a formation or a single craft with many lights on the outside. It was moving very slowly across the sky above my house.
5/20/21,5/16/21,20:15,Grand Rapids,MI,Light,1-2 minutes,Bright white light in twilight sky.
5/20/21,5/16/21,19:00,Jacksonville,NC,Circle,Hour,Three bright orbs spaced apart and aligned with the moon.
5/20/21,5/16/21,18:30,Frenchtown,NJ,Other,2 minutes,Black object effortlessly floated without the use of wings or engine.
5/20/21,5/16/21,00:12,Bowdoin,ME,Formation,10 seconds,Very large silent Light formation moving at plane speed.
5/20/21,5/15/21,22:37,Concrete,WA,Other,4 minutes,Linear white lights on object slowly floating in sky..like nothing I have ever seen before. Inexplicable.
5/20/21,5/15/21,22:36,Longview,WA,Cylinder,5 minutes,Object that looked like a string of pearls in the sky.
5/20/21,5/15/21,22:35,Jacksonville,OR,Cigar,1 min. 30 sec,Cigar shaped slightly illuminated object moving North-NorthEast.
5/20/21,5/15/21,20:40,New York City (Brooklyn),NY,Circle,15 mins,11 glowing orange disc flew silently across the sky. They had no visible way of propulsion and looked like bright circles.
5/20/21,5/15/21,20:15,New Hanover Township,PA,Circle,2 - 3 minutes,about 15 orange circular objects flying at low altitude.
5/20/21,5/14/21,18:40,Warner Robins,GA,Changing,10 minutes,Shape shifting object that shimmered and or produced white yellow lights in different spots.
5/20/21,5/14/21,14:00,Kingwood,TX,Sphere,15-20 minutes,Ball shaped uap over northeast Houston in broad daylight.
5/20/21,5/14/21,09:30,Lincoln,GA,Cigar,Around 3 minutes or short,A white cigar shaped craft stationary and flashing in the sky.
5/20/21,5/13/21,21:05,Shelbyville,IN,Light,1-2 minutes,It was just a light. Moved around seemed to zoom out of view and back in one or twice.
5/20/21,5/13/21,21:00,Marysville,WA,Changing,3 hours,Immense colorful shapeshifting Orb illuminating hovering in the sky.
5/20/21,5/11/21,05:03,Atlantic Beach,FL,Unknown,Seems like an hour,I noticed the unidentified bright lights and vertically aligned squared shaped objects moving sporadically as seen on the security cam.
5/20/21,5/9/21,20:30,Kailua,HI,Unknown,5 minutes,Zooming ball of light in the Hawaiian night sky defying all propulsion physics.
5/20/21,5/8/21,21:40,Camp Hill,PA,Circle,2 minutes,White dots moving in a line.
5/20/21,5/8/21,09:30,Irmo,SC,Formation,30,Saw various lights like starts traveling in a row and disappear in the sky.
5/20/21,5/7/21,21:22,Dublin,CA,Formation,10 minutes,We saw 50 unidentifiable flying objects approximately 8 miles above the standard landing flight pattern for the Bay Area.
5/20/21,5/7/21,08:50,Albuquerque,NM,Light,4-5 minutes,A string of lights going from south to north.
5/20/21,5/6/21,22:33,Rockville,MD,Light,2 minutes,Multiple lights moving with constant brightness.
5/20/21,5/6/21,21:45,Metropolis,IL,Light,>1 minute,The lights were not flashing and moving at the same speed.
5/20/21,5/6/21,21:38,Amory,MS,Formation,7 minutes,10 lights in a row with the same space between them moving at a high speed. Took pictures with cell phone.
5/20/21,5/6/21,21:30,Flippin,AR,Circle,5-10 minutes,30 bright objects moving in a wave motion and 1 by 1 disappearing up into the sky.
5/20/21,5/5/21,22:35,Cleveland,TN,Light,10 minutes,30+ lights in a line.
5/20/21,5/5/21,21:42,Salt Lake city,UT,Changing,~8-10 minutes each,3 separate fleets of light in the sky in 1 night.
5/20/21,5/5/21,21:25,Reno,NV,Light,30 seconds,40-50 lights in line across the Reno sky.
5/20/21,5/5/21,21:05,Sutter Creek,CA,Cigar,10 minutes,Approximately 60 aircraft lined up like a train flying south to north.
5/20/21,5/5/21,20:50,Camarillo,CA,Light,10 minutes,At least 100 bright lights in a very long straight line and was very quiet.
5/20/21,5/5/21,20:30,Cumberland,RI,Fireball,2-3 minutes,3 yellow/orange fireball like lights traveling silently and following each other.
5/20/21,5/5/21,20:30,Buckeye,AZ,Oval,5 minutes,9 yellow orbs float overhead before space x satellites appear.
5/20/21,5/5/21,09:15,Kingman,AZ,Formation,5 minutes,see above statement.
5/20/21,5/5/21,04:45,Garden Valley,CA,Formation,75 seconds,line of non flashing lights.
5/20/21,5/5/21,04:40,Minden,NV,Light,3-4 minutes,Starlight objects moving rapidly in a straight line across the sky.
5/20/21,5/4/21,21:58,Weston,WI,Formation,50 seconds,Looked like a string of white lights..solid.
5/20/21,5/4/21,07:35,Terrell,TX,Disk,5-10 minutes,Strange Gray Disk Hovering then shooting up and disappearing..
5/20/21,5/4/21,04:40,Zamora,CA,Circle,45 seconds,EMS sees line of UFOs traveling two by two.
5/20/21,5/3/21,21:00,Pismo Beach,CA,Triangle,Seconds,Black triangle with three white lights at each corner passed overhead slowly and silently at 9 pm in a residential area near hwy 101.
5/20/21,5/3/21,13:00,Auburn,WA,Oval,2 seconds,Drone footage of impossible fast moving object.
5/20/21,5/2/21,22:50,Clearwater Beach,FL,Formation,00:00:10,Two bright white object moving in high rate of speed and synchronized movements.
5/20/21,5/2/21,06:30,Seattle,WA,Circle,15 minutes,Circle objest hovering in the clouds above flight path.
5/20/21,5/1/21,21:00,Hartsel,CO,Light,2 hours,Dancing red lights above elkhorn basin.
5/20/21,4/27/21,10:22,Gulf Shores,AL,Sphere,10 minutes,Flashing white light hovering near an airport before jetting away at well over 1000 miles an hour without sound.
5/20/21,4/26/21,21:25,Cleveland,TX,Oval,15 seconds,Something astounding in the skies of southeast Texas....
5/20/21,4/26/21,03:00,Lubbock,TX,Unknown,15 minutes,Bright white beam shot towards me while floating white lit craft hovers 2 and a half feet above back yard.
5/20/21,4/26/21,00:30,New Britain,CT,Unknown,3 seconds,Chrome blue light moving quickly and curving from northwest to dew north.
5/20/21,4/22/21,11:56,Crooked River Ranch,OR,Light,90 seconds,Lights high speed one catching other then turning left. Covered full sky horizon in 90 seconds.
5/20/21,4/4/21,02:50,Center Conway,NH,Light,5 minutes,Two distant lights suddenly move in formation.
5/20/21,3/25/21,22:00,Gig Harbor,WA,Changing,10 minutes,Large hovering black object with lights appeared and then changed into several orange orbs. No sound and slow moving.
5/20/21,3/17/21,23:15,Mansfield,OH,Rectangle,5 minutes,Rapid glittering white lights.
5/20/21,3/13/21,20:23,Burlington,NC,Unknown,5-10 minutes,A formation of brightly lit objects rise through the North Carolina night sky and disappear one by one.
5/20/21,2/15/21,19:00,Peru,IN,Light,7 minutes,A bright orange light with blue-ish white middle was observed launching upwards into the sky while driving home on a clear night.
5/20/21,10/20/20,22:00,Monticello,UT,Light,10 minutes,Strange movement of light over Canyonlands NP in October 2020.
5/20/21,5/5/20,04:40,Oregon City,OR,Light,1:30,String of lights in the night sky but not exactly like star link.
5/20/21,8/12/16,01:00,Lewiston,ID,Disk,5 minutes,The buzzing.
5/20/21,6/30/13,23:45,Jewett City,CT,Circle,1 minute,An unusually bright object in the sky made a series of zig-zags and disappeared.
5/20/21,3/20/10,22:00,Franklin,NH,Light,2 minutes,My friends and I saw a super bright light that hovered over us and then shot directly up into the sky and vanished.
5/20/21,9/23/93,00:30,Hudson,WI,Other,2 minutes,Object was playing with or trying to elude the jets that were chasing it.
4/23/21,4/22/21,20:50,Appleton,WI,Triangle,20+ minutes,Metallic triangular shaped object appearing to tumble in the sky.
4/23/21,4/20/21,21:48,Minneapolis,MN,Sphere,4 seconds,Bright white sphere briefly materialized over Minneapolis.
4/23/21,4/19/21,21:29,Tulare,CA,Fireball,21:32,I saw three unknown flying objects.
4/23/21,4/16/21,16:00,Longview,WA,Oval,4 minutes,Flat oval shaped object in the sky that suddenly disappeared.
4/23/21,4/15/21,23:00,Cheswick,PA,Other,5 minutes,crescent moon shaped object that changed shape and disappeared.
4/23/21,4/15/21,22:45,Bordentown,NJ,Triangle,30 seconds,Single orange fiery triangle. Faded slowly then vanished within seconds.
4/23/21,4/15/21,00:45,Omaha,NE,Oval,15 minutes,We saw 3 glowing oval objects in the sky last night.
4/23/21,4/14/21,21:15,Springfield,IL,Formation,5 seconds,Fast moving v formation high in the night sky.
4/23/21,4/13/21,22:15,West Bridgewater,MA,Triangle,10 seconds,Triangular shaped craft with star field camouflage on underside which made no engine noise as it passed overhead.
4/23/21,4/12/21,22:50,Coral Springs,FL,Oval,3 hours,Orbs zig zagging and circular patterns.
4/23/21,4/12/21,20:30,Grady,NM,Other,15 seconds,Observed bright white flashes seemed to moved to the south.
4/23/21,4/11/21,10:00,Palatine,IL,Light,10 minutes,Three lit objects below the cloud line.
4/23/21,4/10/21,21:45,Edmond,OK,Cylinder,10 minutes,12 yellow fireballs that made patterns with a cylindrical object below the lights not visible with the naked eye.
4/23/21,4/10/21,21:40,Tucson,AZ,Chevron,4-6 seconds,A soft white couple of opposing chevrons flew silently over.
4/23/21,4/10/21,21:00,Fairfax,VT,Flash,minutes,Five red flashing lights in the sky in a configuration over NW Vermont.
4/23/21,4/10/21,20:09,Santa Margarita,CA,Disk,Don't know,A bright disk that was unmoving.
4/23/21,4/9/21,01:00,Dingman Township,PA,Light,25 minutes,I think I saw a UFO.
4/23/21,4/7/21,04:45,Seattle,WA,Other,20 seconds,Spotlight appeared on the ground and settled on me but as I escaped it disappeared.
4/23/21,4/4/21,21:53,Quincy,IL,Sphere,5 minutes,Bright white round light moving slowly from west to east sky then disappeared.
4/23/21,4/4/21,21:12,Port Charlotte,FL,Chevron,20 seconds,Chevron shaped craft with mirrored exterior traveling from sw to new portion of sky 1000ft above ground. Completely silent.
4/23/21,3/31/21,21:30,"Hiko, Rachel NV",NV,Light,4 Minutes,Red ball of light with occasionally revolving green laser showing a metallic surface of a saucer. I have video.
4/23/21,3/31/21,05:50,Alcoa,TN,Triangle,8 seconds,Small black triangle with three solid white lights passed low over my car.
4/23/21,3/28/21,13:00,Somerset,NJ,Cigar,2 minutes,I captured two ufos on my phone.
4/23/21,3/10/21,21:00,Cocoa Beach,FL,Sphere,1 minute,Red orb flying south from Cape Canaveral at slow spped then out to sea it flew.
4/23/21,2/18/18,03:30,Revere,MA,Circle,3 minutes,At 3:30am my mother and I were driving to work at Boston Logan Airport. I couldn't believe it so I asked my mom and she saw it too.
4/23/21,6/18/13,23:20,Ogden,UT,Triangle,5 minutes,Very large triangle shaped object flying silently 20 feet over head. Too quiet and flying too slow to be anything man made.
3/31/21,3/30/21,01:12,Huntington,NY,Rectangle,10 seconds,At 1:12 am on March 30th our ring device went off and we saw this strange object which could be a drone Showed it to many people.
3/31/21,3/29/21,22:00,Boise,ID,Light,15 seconds,FAST MOVING CRAFT.
3/31/21,3/28/21,20:20,Summerfield,NC,Sphere,1-2 seconds,I saw a glowing green orb that split into 2 spheres that moved away from each other in opposite directions.
3/31/21,3/25/21,21:00,Kirkland,WA,Fireball,2 minutes,I have a live video I would like to submit.
3/31/21,3/25/21,19:00,White Plains,NY,Cylinder,48 mins,saw dark object with no lights and making no noise moving in a NE direction.
3/31/21,3/25/21,06:20,Apollo Beach,FL,Chevron,Seconds,Saw a chevron shaped object move across the sky from South to North.
3/31/21,3/23/21,23:30,Clifton Springs,NY,Circle,1 hour,Round object swaying back and forth.Changing coloring. Not moving very far.Seen the same the night before.
3/31/21,3/23/21,20:06,Happy Valley,OR,Unknown,minutes,Saw a moving object in the Northern Sky. Appears to be to low to be a satellite and no blinking lights of a plane.
3/31/21,3/22/21,23:37,Clarksburg,MD,Oval,5 seconds,Looked up and noticed a cylindrical object moving horizontal in the sky with what almost looked like a flame like tail.
3/31/21,3/21/21,15:36,Hillsborough,NJ,Cylinder,30,Slow moving long vertical object with two orange and one green lights.
3/31/21,3/21/21,07:07,Douglassville,PA,Unknown,10 seconds,watch the video.
3/31/21,3/19/21,16:44,Coshocton,OH,Unknown,2 minutes or longer,Unknown object.
3/31/21,3/19/21,12:00,Hannibal,MO,Oval,20+ minutes,We saw what looked like a school of 100+ gray and white orbs.
3/31/21,3/17/21,20:50,Lehi,UT,Light,5 minutes,Bright white light that turned to red and vanished.
3/31/21,3/11/21,18:50,Dixon,IL,Circle,3 seconds,Small orb of bright light. Moving very fast and seemed to disappear into thin air.
3/31/21,3/10/21,20:00,Canon City,CO,Triangle,15-20 seconds,A triangle of three soft green discs passed us parallel to highway 50 in the Colorado desert which made no sound.
3/31/21,3/9/21,21:04,Palatine,IL,Light,:30 seconds,Unknown erratic movement in a :30 second shutter photo.
